host_identity_verified,bedrooms,neighbourhood_cleansed,calculated_host_listings_count_shared_rooms,host_total_listings_count,neighbourhood_group_cleansed,has_availability,calculated_host_listings_count_private_rooms,calculated_host_listings_count_entire_homes,maximum_nights_avg_ntm,maximum_nights,accommodates,host_is_superhost,availability_365,minimum_nights_avg_ntm,price,instant_bookable,bathrooms
t,1.0,Flatbush,0,1.0,Brooklyn,t,1,0,1125.0,30,2,f,212,30.0,65.0,t,1.0
f,1.0,Williamsburg,0,2.0,Brooklyn,t,2,0,1125.0,1125,2,f,259,30.0,65.0,f,1.0
t,1.0,Flushing,1,1.0,Queens,t,0,0,1125.0,1125,1,f,0,30.0,30.0,t,1.0
t,3.0,Bushwick,0,2.0,Brooklyn,t,0,1,1120.0,100,8,t,225,2.0,174.0,f,1.0
f,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,30.0,30,1,f,0,30.0,50.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,30,3,f,0,7.0,120.0,t,1.0
t,2.0,Boerum Hill,0,1.0,Brooklyn,t,0,1,1125.0,90,4,t,181,30.0,175.0,f,1.0
t,1.0,Williamsburg,0,5.0,Brooklyn,t,1,1,1125.0,28,1,f,140,2.8,45.0,f,1.0
t,1.0,Hell's Kitchen,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,2.0,130.0,t,1.0
t,1.0,Cobble Hill,0,2.0,Brooklyn,t,0,2,1125.0,90,4,t,9,5.0,250.0,t,1.0
t,1.0,East Village,0,1.0,Manhattan,f,1,0,120.0,120,1,f,0,30.0,50.0,f,1.0
t,2.0,Long Island City,0,3.0,Queens,t,0,2,1125.0,365,6,f,53,3.0,155.0,f,1.0
t,2.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,1125.0,1125,5,f,0,30.0,150.0,t,2.0
f,1.0,East Harlem,0,1.0,Manhattan,t,1,0,60.0,60,2,f,0,30.0,93.0,t,1.0
f,1.0,Sheepshead Bay,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,365,30.0,300.0,t,1.0
t,1.0,Washington Heights,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,0,30.0,25.0,f,1.0
t,1.0,Chelsea,0,1.0,Manhattan,t,0,1,25.0,25,2,f,0,4.0,185.0,f,1.0
t,,Hell's Kitchen,0,1.0,Manhattan,f,0,1,1125.0,1125,2,f,0,30.0,150.0,f,1.0
t,,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,85.0,t,1.0
f,,Chelsea,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,75.0,f,1.0
f,1.0,Bedford-Stuyvesant,0,4.0,Brooklyn,t,3,1,1125.0,28,2,t,356,5.0,95.0,f,1.0
t,1.0,Cobble Hill,0,3.0,Brooklyn,t,3,0,90.0,90,2,f,0,30.0,28.0,f,1.0
t,1.0,Ditmars Steinway,0,1.0,Queens,t,1,0,10.0,10,3,t,34,3.0,78.0,f,1.0
t,3.0,Canarsie,0,4.0,Brooklyn,t,0,1,1125.0,1125,6,t,221,4.3,120.0,t,1.0
t,1.0,Gravesend,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,349,30.0,40.0,f,1.0
t,2.0,Inwood,0,1.0,Manhattan,t,0,1,31.0,31,4,t,364,30.0,250.0,f,1.0
f,1.0,Glendale,0,7.0,Queens,t,4,0,1125.0,1125,3,t,296,2.0,35.0,t,1.0
f,1.0,Glendale,0,7.0,Queens,t,4,0,1125.0,1125,1,t,220,2.0,27.0,t,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,50.0,t,1.0
t,,Midtown,0,1.0,Manhattan,t,0,3,1125.0,1125,2,t,33,30.0,199.0,f,1.0
t,,Lower East Side,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,113.0,t,1.0
t,1.0,Queens Village,0,4.0,Queens,t,0,2,1125.0,90,2,f,348,5.0,59.0,f,1.0
f,1.0,Washington Heights,0,1.0,Manhattan,t,1,0,90.0,90,1,f,90,30.0,75.0,f,1.0
t,2.0,SoHo,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,179,30.0,1600.0,t,2.0
t,2.0,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,4,t,276,2.0,518.0,f,1.5
f,3.0,Sunnyside,0,1.0,Queens,t,0,1,1125.0,1125,4,t,140,30.0,151.0,f,2.0
t,2.0,Williamsburg,0,2.0,Brooklyn,t,1,1,30.0,30,4,f,0,30.0,189.0,f,1.0
t,1.0,Upper East Side,0,1.0,Manhattan,f,0,1,1125.0,1125,2,f,0,30.0,200.0,f,1.0
t,1.0,Cobble Hill,0,1.0,Brooklyn,t,1,0,1125.0,20,2,f,0,3.0,318.0,t,2.0
f,1.0,Midtown,0,3.0,Manhattan,t,0,3,1125.0,1125,2,f,364,30.0,170.0,f,1.0
f,1.0,Prospect-Lefferts Gardens,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,20.0,f,1.0
f,2.0,Chelsea,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,364,30.0,125.0,f,1.0
t,2.0,Ozone Park,0,1.0,Queens,t,0,1,1125.0,1125,4,f,0,30.0,200.0,t,2.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,75.0,t,1.0
f,1.0,Midtown,0,3.0,Manhattan,t,0,3,1125.0,1125,2,f,364,30.0,170.0,t,1.0
f,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,110.0,t,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,25.0,t,1.0
t,1.0,East Village,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,186,30.0,225.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,1125.0,1125,3,f,0,30.0,55.0,t,1.5
t,2.0,Harlem,0,2.0,Manhattan,f,0,2,50.0,50,6,f,0,30.0,194.0,f,1.0
f,1.0,Maspeth,0,2.0,Queens,t,1,1,1125.0,1125,4,f,333,3.0,90.0,f,1.5
t,2.0,Bedford-Stuyvesant,0,7.0,Brooklyn,t,0,5,1123.0,1123,6,t,307,30.0,150.0,f,1.5
t,1.0,Greenpoint,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,75.0,f,1.0
t,1.0,Crown Heights,0,0.0,Brooklyn,t,1,0,1125.0,1125,2,t,0,2.0,65.0,f,1.0
t,1.0,Boerum Hill,0,1.0,Brooklyn,t,0,1,1125.0,1125,3,f,0,30.0,200.0,f,1.0
t,1.0,Kensington,0,1.0,Brooklyn,f,1,0,1125.0,1125,1,f,0,30.0,50.0,f,1.0
t,1.0,Hell's Kitchen,0,9.0,Manhattan,t,5,1,1125.0,1125,2,f,343,1.0,95.0,f,1.0
t,1.0,Canarsie,0,3.0,Brooklyn,t,1,0,1125.0,1125,2,f,180,30.0,58.0,t,1.0
t,2.0,SoHo,0,1.0,Manhattan,t,0,1,1125.0,1125,6,f,0,30.0,800.0,t,2.5
f,1.0,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,170.0,t,1.0
f,,Upper West Side,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,365,60.0,120.0,t,1.0
t,1.0,Canarsie,0,1.0,Brooklyn,t,0,1,90.0,90,3,f,286,30.0,75.0,f,1.0
f,1.0,Murray Hill,0,1.0,Manhattan,f,1,0,60.0,60,2,f,0,30.0,49.0,f,1.0
f,1.0,East Village,0,1.0,Manhattan,f,1,0,30.0,30,2,f,0,30.0,95.0,f,1.0
t,1.0,Harlem,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,0,30.0,28.0,f,1.0
t,1.0,Hell's Kitchen,0,9.0,Manhattan,t,5,1,1125.0,1125,2,f,320,1.0,109.0,t,1.0
t,1.0,Hell's Kitchen,0,9.0,Manhattan,t,5,1,1125.0,1125,2,f,328,1.0,82.0,t,1.0
t,2.0,Prospect-Lefferts Gardens,0,2.0,Brooklyn,t,0,1,1125.0,1125,4,t,0,30.0,128.0,f,1.0
f,1.0,Bedford-Stuyvesant,0,5.0,Brooklyn,t,0,2,365.0,365,2,f,302,30.0,64.0,f,1.0
t,1.0,Cypress Hills,0,12.0,Brooklyn,t,3,1,28.0,28,1,f,365,3.0,90.0,f,1.0
t,1.0,Harlem,0,2.0,Manhattan,t,2,0,1125.0,30,2,f,275,2.0,70.0,f,1.0
t,1.0,Flatlands,0,1.0,Brooklyn,f,1,0,1125.0,1125,5,f,0,30.0,59.0,f,1.0
t,1.0,Upper East Side,0,3.0,Manhattan,t,0,3,1125.0,360,2,f,0,60.0,150.0,f,1.0
t,1.0,Astoria,0,1.0,Queens,t,1,0,30.0,30,2,f,364,30.0,78.0,f,1.0
f,1.0,Sunnyside,0,1.0,Queens,t,1,0,1125.0,1125,3,f,0,30.0,60.0,f,1.0
t,1.0,East Harlem,0,2.0,Manhattan,t,0,2,1125.0,30,2,f,0,2.0,135.0,t,1.0
f,,Canarsie,0,3.0,Brooklyn,t,1,1,66.6,365,4,t,188,1.9,138.0,t,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,0,1,120.0,120,2,f,35,30.0,160.0,f,1.0
f,1.0,Gramercy,0,16.0,Manhattan,t,9,0,60.0,60,2,f,333,30.0,61.0,t,4.0
t,1.0,Harlem,0,3.0,Manhattan,f,1,1,1125.0,1125,1,f,0,30.0,85.0,f,1.5
f,2.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,1125.0,24,5,f,279,3.0,150.0,t,1.0
t,2.0,Upper East Side,0,1.0,Manhattan,t,0,1,1125.0,1124,6,f,0,30.0,185.0,f,1.5
t,1.0,Flatbush,0,3.0,Brooklyn,t,1,0,90.0,90,1,f,0,30.0,47.0,f,1.0
t,1.0,Harlem,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,175.0,f,1.0
f,1.0,Chelsea,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,115.0,t,1.0
t,1.0,East Village,0,2.0,Manhattan,t,1,1,1125.0,1125,1,f,152,1.0,125.0,f,1.0
t,1.0,Upper East Side,0,1.0,Manhattan,t,0,1,1125.0,30,2,f,0,5.0,105.0,t,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,55.0,f,1.0
f,1.0,Washington Heights,0,1.0,Manhattan,t,1,0,5.0,5,2,f,73,1.0,65.0,f,1.0
t,2.0,East New York,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,317,30.0,95.0,t,2.0
t,2.0,Gramercy,0,3.0,Manhattan,t,1,1,1125.0,1125,3,f,4,2.0,200.0,t,1.0
t,1.0,Richmond Hill,0,1.0,Queens,t,1,0,31.0,31,2,t,0,30.0,40.0,f,1.0
t,1.0,Bushwick,0,2.0,Brooklyn,t,2,0,1125.0,1125,2,f,0,30.0,35.0,t,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,7.0,7,2,f,0,3.0,115.0,t,1.5
t,1.0,East Village,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,180.0,t,1.0
t,1.0,Greenwich Village,0,1.0,Manhattan,f,0,1,1125.0,1125,4,f,0,30.0,305.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,3.0,Brooklyn,t,0,1,1125.0,14,2,t,242,5.0,155.0,f,1.0
t,1.0,Midtown,0,1.0,Manhattan,t,1,0,1124.0,1124,2,f,0,30.0,50.0,t,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,89,30.0,100.0,f,1.0
t,,Battery Park City,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,980.0,t,3.0
t,1.0,Ridgewood,0,1.0,Queens,t,1,0,1125.0,1125,2,f,0,1.0,60.0,t,1.0
f,1.0,Prospect Heights,0,1.0,Brooklyn,t,1,0,1125.0,45,2,f,276,30.0,69.0,t,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,t,0,30.0,50.0,t,1.0
t,1.0,Harlem,0,6.0,Manhattan,t,4,1,280.0,280,1,t,307,30.0,59.0,f,1.0
t,1.0,Harlem,0,11.0,Manhattan,t,2,5,1124.0,1124,3,f,365,1.0,150.0,f,1.0
t,1.0,Harlem,0,11.0,Manhattan,t,2,5,1125.0,1125,4,f,364,1.0,150.0,f,1.0
t,2.0,Murray Hill,0,4.0,Manhattan,t,0,4,700.0,700,4,t,307,30.0,175.0,f,1.0
t,1.0,Harlem,0,2.0,Manhattan,t,1,1,1125.0,1125,1,f,89,30.0,74.0,f,1.0
f,1.0,Prospect-Lefferts Gardens,0,1.0,Brooklyn,f,0,1,1125.0,1125,4,f,0,30.0,225.0,f,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,f,0,1,1125.0,1125,2,f,0,30.0,110.0,f,1.0
f,2.0,Midtown,0,0.0,Manhattan,t,0,1,30.0,30,4,f,153,1.0,246.0,t,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,40.0,f,1.0
t,1.0,Harlem,0,1.0,Manhattan,t,1,0,1125.0,90,1,t,143,30.0,48.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,1125.0,60,3,f,0,30.0,95.0,f,1.0
t,1.0,Harlem,0,11.0,Manhattan,t,2,5,1125.0,1125,2,f,364,1.0,150.0,f,1.0
t,1.0,Harlem,0,11.0,Manhattan,t,2,5,1125.0,1125,4,f,364,1.0,150.0,f,1.0
t,1.0,Harlem,0,11.0,Manhattan,t,2,5,1125.0,1125,4,f,364,1.0,150.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,41.0,f,1.0
t,,Boerum Hill,0,1.0,Brooklyn,f,0,1,1125.0,1125,2,f,0,30.0,80.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,140.0,f,1.0
t,1.0,Bushwick,0,2.0,Brooklyn,t,1,1,1125.0,1125,2,f,0,1.0,75.0,t,1.0
t,,Chinatown,0,1.0,Manhattan,t,0,1,1125.0,31,2,f,0,30.0,150.0,t,1.0
t,1.0,Astoria,0,1.0,Queens,f,1,0,30.0,30,2,f,0,30.0,35.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,6.0,Brooklyn,t,4,2,30.0,30,2,t,20,7.0,70.0,f,1.5
f,3.0,Upper West Side,0,1.0,Manhattan,t,1,0,120.0,120,2,f,90,90.0,52.0,t,1.0
t,1.0,East Harlem,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,6.0,69.0,f,1.0
t,1.0,East Flatbush,0,1.0,Brooklyn,t,0,1,365.0,365,1,f,28,30.0,79.0,f,1.0
t,,Lower East Side,0,1.0,Manhattan,t,0,1,1125.0,1125,2,t,0,30.0,190.0,f,1.0
t,1.0,East Village,0,1.0,Manhattan,t,1,0,1125.0,31,2,f,0,4.0,72.0,f,1.0
f,,Nolita,0,1.0,Manhattan,f,1,0,1125.0,1125,1,f,0,30.0,125.0,f,1.0
t,1.0,Midwood,0,3.0,Brooklyn,t,0,3,1125.0,100,3,t,328,2.0,81.0,f,1.0
t,1.0,Washington Heights,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,261,30.0,100.0,t,1.0
t,2.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,30.0,275.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,70.0,f,1.0
t,,Upper West Side,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,75.0,t,1.0
t,2.0,Financial District,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,175.0,t,1.0
t,1.0,East Village,0,1.0,Manhattan,t,0,1,1125.0,1000,2,t,0,2.0,160.0,t,1.0
t,3.0,Fort Greene,0,1.0,Brooklyn,t,0,1,1125.0,1125,5,f,0,30.0,320.0,f,2.0
t,1.0,Prospect-Lefferts Gardens,0,1.0,Brooklyn,t,0,1,110.0,110,4,f,109,30.0,110.0,f,1.0
t,1.0,Cobble Hill,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,80.0,t,1.0
t,1.0,Upper West Side,0,1.0,Manhattan,t,0,1,60.0,60,1,t,51,10.0,205.0,f,1.0
f,1.0,Sunnyside,0,1.0,Queens,t,1,0,1125.0,1125,2,f,179,2.0,120.0,t,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,t,1,0,90.0,90,2,f,364,30.0,76.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,1,0,1125.0,20,1,f,0,10.0,62.0,f,1.0
t,1.0,East Village,0,2.0,Manhattan,t,2,0,1125.0,1125,2,f,1,30.0,70.0,f,1.0
t,,Financial District,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,6.0,51.0,t,2.0
t,1.0,Bushwick,0,1.0,Brooklyn,f,1,0,60.0,60,1,f,0,30.0,33.0,f,1.0
f,3.0,East New York,0,1.0,Brooklyn,t,0,1,1125.0,1125,10,f,361,3.0,177.0,f,1.0
f,1.0,Ridgewood,0,1.0,Queens,t,1,0,30.0,30,1,f,0,30.0,50.0,f,1.0
t,1.0,West Village,0,1.0,Manhattan,t,0,1,1125.0,1125,2,f,0,30.0,220.0,f,1.0
t,2.0,East Village,0,2.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,225.0,f,1.0
t,1.0,Flatbush,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,0,30.0,30.0,f,1.0
f,3.0,Upper East Side,0,6.0,Manhattan,t,0,6,1125.0,1125,5,f,124,30.0,189.0,f,1.5
f,1.0,Crown Heights,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,75.0,f,1.0
t,1.0,Upper East Side,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,170.0,f,1.0
t,,Long Island City,0,1.0,Queens,t,0,1,1125.0,29,2,f,0,2.0,150.0,t,1.0
t,2.0,Glendale,0,1.0,Queens,t,0,1,1125.0,1125,4,f,0,30.0,150.0,f,1.5
f,1.0,Upper East Side,0,1.0,Manhattan,t,0,1,30.0,30,2,f,0,30.0,159.0,t,1.0
t,1.0,Elmhurst,0,2.0,Queens,t,2,0,1125.0,1125,1,f,365,30.0,53.0,f,0.0
t,,Park Slope,0,1.0,Brooklyn,t,0,1,1125.0,1125,2,f,0,30.0,150.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,f,0,1,1125.0,1125,2,f,0,30.0,99.0,f,1.0
t,,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,319,30.0,99.0,f,1.0
t,1.0,Bushwick,0,3.0,Brooklyn,t,3,0,30.0,30,3,f,0,30.0,50.0,f,1.5
t,1.0,Bedford-Stuyvesant,0,4.0,Brooklyn,t,3,0,30.0,30,1,f,279,30.0,35.0,f,1.0
t,2.0,Hell's Kitchen,0,1.0,Manhattan,t,0,1,1125.0,1125,6,t,217,1.3,254.0,t,1.0
t,1.0,Queens Village,0,1.0,Queens,t,1,0,1125.0,60,2,f,0,30.0,38.0,t,1.0
t,1.0,East Flatbush,0,1.0,Brooklyn,t,1,0,32.0,32,1,f,0,30.0,20.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,14.0,14,2,t,35,4.0,165.0,f,1.0
t,,Bushwick,0,1.0,Brooklyn,t,0,1,30.0,30,4,f,0,30.0,125.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,f,1,0,1125.0,1125,2,f,0,30.0,37.0,f,1.0
t,1.0,Cypress Hills,0,1.0,Brooklyn,t,1,0,1125.0,300,2,f,365,30.0,50.0,t,1.0
f,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,60.0,t,1.0
t,1.0,Bensonhurst,0,3.0,Brooklyn,t,4,0,1125.0,1125,1,f,335,3.0,70.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,30,3,f,17,2.0,138.0,t,1.0
t,1.0,Sheepshead Bay,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,64,30.0,79.0,t,1.0
t,2.0,Clinton Hill,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,5.0,125.0,f,1.5
t,2.0,East Village,0,1.0,Manhattan,t,0,1,30.0,30,3,f,0,30.0,170.0,f,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,35.0,t,1.0
t,1.0,Sunnyside,0,1.0,Queens,t,1,0,1125.0,1125,2,f,0,1.0,89.0,t,1.0
f,3.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,1125.0,30,8,f,185,30.0,149.0,f,2.0
t,,Crown Heights,0,1.0,Brooklyn,t,1,0,6.0,6,2,f,0,3.0,95.0,t,1.0
t,1.0,Astoria,0,1.0,Queens,t,1,0,1125.0,1125,3,f,0,30.0,55.0,t,1.0
t,1.0,Washington Heights,0,1.0,Manhattan,f,1,0,1125.0,1125,2,f,0,30.0,45.0,f,1.0
t,1.0,Flushing,0,7.0,Queens,t,1,6,1125.0,365,3,t,52,2.0,149.0,f,1.0
t,1.0,Greenpoint,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,70.0,t,1.0
t,1.0,Chelsea,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,199.0,f,1.0
t,1.0,Greenpoint,0,1.0,Brooklyn,f,1,0,1125.0,1125,1,f,0,30.0,75.0,f,1.0
t,2.0,Woodhaven,0,1.0,Queens,t,0,1,1125.0,1125,3,f,0,4.0,50.0,f,1.0
t,1.0,Kensington,0,2.0,Brooklyn,t,0,2,1125.0,1125,2,f,140,3.0,75.0,t,
t,1.0,Crown Heights,0,1.0,Brooklyn,f,1,0,1125.0,1125,1,f,0,30.0,75.0,f,1.0
t,1.0,Bushwick,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,3.0,75.0,t,1.0
f,1.0,Astoria,0,1.0,Queens,t,0,1,1125.0,1125,2,f,88,72.0,10000.0,f,1.0
t,3.0,Bedford-Stuyvesant,0,4.0,Brooklyn,t,0,3,1125.0,1125,6,t,321,4.0,468.0,f,2.5
t,4.0,Queens Village,0,1.0,Queens,t,0,1,29.0,29,7,f,146,2.0,230.0,f,2.5
t,2.0,South Slope,0,1.0,Brooklyn,t,0,1,1125.0,1125,6,f,0,2.0,150.0,f,2.0
t,1.0,Bedford-Stuyvesant,0,0.0,Brooklyn,t,0,1,28.0,28,2,f,25,3.0,223.0,f,1.0
t,1.0,Long Island City,0,1.0,Queens,t,0,1,14.0,14,4,f,0,2.0,135.0,t,1.0
t,1.0,Hell's Kitchen,0,3.0,Manhattan,t,2,1,1125.0,1125,1,t,278,15.0,80.0,t,1.0
t,1.0,Murray Hill,0,1.0,Manhattan,f,1,0,1125.0,1125,2,f,0,30.0,120.0,f,1.0
f,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,15.0,15,2,f,0,3.0,293.0,f,1.0
t,1.0,Kips Bay,0,0.0,Manhattan,t,0,3,1125.0,1125,3,t,307,30.0,110.0,f,1.0
t,,Chelsea,0,1.0,Manhattan,f,0,1,1125.0,1125,2,f,0,30.0,150.0,f,1.0
f,1.0,East Village,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,250.0,t,1.0
t,1.0,Murray Hill,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,3.0,150.0,f,1.0
t,,East Village,0,1.0,Manhattan,f,1,0,1125.0,1125,2,f,0,30.0,90.0,f,1.0
t,3.0,Upper East Side,0,1.0,Manhattan,t,0,1,100.0,100,5,f,0,30.0,650.0,f,3.0
t,1.0,Tribeca,0,1.0,Manhattan,t,1,0,1125.0,1125,2,f,0,30.0,110.0,t,1.0
t,,East Village,0,1.0,Manhattan,t,0,1,1125.0,1125,3,f,0,30.0,120.0,t,1.0
t,1.0,Ridgewood,0,1.0,Queens,t,1,0,1125.0,1125,1,f,0,30.0,35.0,t,1.0
f,1.0,Crown Heights,0,2.0,Brooklyn,t,0,2,149.0,149,2,f,0,133.0,60.0,t,1.0
t,1.0,Inwood,0,1.0,Manhattan,t,0,1,1125.0,1125,4,f,0,30.0,75.0,t,1.0
f,1.0,Ridgewood,0,1.0,Queens,t,0,1,1125.0,1125,2,f,0,14.0,74.0,f,1.0
t,1.0,Elmhurst,0,1.0,Queens,t,0,1,1125.0,30,4,f,129,3.0,119.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,1125.0,1125,4,f,0,30.0,90.0,f,1.0
t,1.0,Prospect-Lefferts Gardens,0,1.0,Brooklyn,t,1,0,1125.0,1125,1,f,36,30.0,65.0,f,1.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,1,3,90.0,90,1,t,302,30.0,50.0,f,1.0
t,,Upper East Side,0,7.0,Manhattan,t,0,7,180.0,180,2,t,159,30.0,104.0,f,1.0
t,1.0,Upper West Side,0,4.0,Manhattan,t,0,4,365.0,365,4,t,338,30.0,117.0,f,1.0
t,1.0,Bensonhurst,0,2.0,Brooklyn,f,2,0,1125.0,1125,1,f,0,30.0,40.0,f,1.0
t,2.0,Williamsburg,0,1.0,Brooklyn,t,1,0,30.0,30,1,f,0,30.0,25.0,t,1.0
t,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,0,1,10.0,10,1,f,0,8.0,250.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,7.0,Brooklyn,t,0,1,120.0,120,4,f,354,30.0,114.0,f,1.0
t,,Hell's Kitchen,0,1.0,Manhattan,t,0,1,30.0,30,3,f,0,30.0,500.0,f,1.0
t,,Williamsburg,0,1.0,Brooklyn,f,0,1,1125.0,1125,2,f,0,30.0,104.0,f,1.0
f,1.0,Sunset Park,0,0.0,Brooklyn,t,1,1,1125.0,1125,2,t,156,30.0,45.0,f,1.0
t,1.0,Bedford-Stuyvesant,0,23.0,Brooklyn,t,17,6,360.0,360,4,f,315,30.0,45.0,f,1.5
t,1.0,Bedford-Stuyvesant,0,23.0,Brooklyn,t,17,6,1125.0,1125,4,f,152,30.0,55.0,f,1.5
f,1.0,Glendale,0,7.0,Queens,t,4,0,1125.0,1125,4,t,303,2.0,40.0,t,1.0
t,1.0,East Elmhurst,0,1.0,Queens,t,1,0,30.0,30,2,f,0,30.0,45.0,f,1.0
t,4.0,Greenpoint,0,1.0,Brooklyn,f,0,1,1125.0,1125,5,f,0,30.0,175.0,f,2.0
t,1.0,Williamsburg,0,1.0,Brooklyn,t,0,1,120.0,120,2,f,43,5.0,125.0,f,1.0
t,1.0,Hell's Kitchen,0,1.0,Manhattan,t,0,1,1125.0,1125,3,t,0,30.0,199.0,f,1.0
t,1.0,Morningside Heights,0,1.0,Manhattan,t,1,0,30.0,30,2,f,0,30.0,125.0,f,1.0
t,1.0,East Village,0,1.0,Manhattan,t,1,0,1125.0,1125,1,f,134,30.0,55.0,f,1.0
f,1.0,Bedford-Stuyvesant,0,1.0,Brooklyn,t,1,0,1125.0,1125,2,f,0,30.0,42.0,t,1.0
t,1.0,Crown Heights,0,1.0,Brooklyn,t,0,1,1125.0,12,4,t,187,1.0,124.0,f,1.0
